country;year;gender;age;suicides_no;population;HDI_for_year;gdp_for_year;gdp_per_capital;generation
Poland;2015;male;55-74 years;1524;4043381;;477355617456;13228;Boomers
Poland;2015;male;35-54 years;1665;5194280;;477355617456;13228;Generation X
Poland;2015;male;75+ years;288;902310;;477355617456;13228;Silent
Poland;2015;male;25-34 years;768;3043082;;477355617456;13228;Millenials
Poland;2015;male;15-24 years;440;2274111;;477355617456;13228;Millenials
Poland;2015;female;55-74 years;251;4778252;;477355617456;13228;Boomers
Poland;2015;female;35-54 years;256;5143247;;477355617456;13228;Generation X
Poland;2015;female;75+ years;77;1790695;;477355617456;13228;Silent
Poland;2015;female;15-24 years;61;2176442;;477355617456;13228;Millenials
Poland;2015;female;25-34 years;71;2931931;;477355617456;13228;Millenials
Poland;2015;male;5-14 years;12;1953588;;477355617456;13228;Generation Z
Poland;2015;female;5-14 years;7;1855256;;477355617456;13228;Generation Z
Portugal;1997;male;75+ years;104;233341;;117046198971;12237;G.I. Generation
Portugal;1997;male;55-74 years;168;928588;;117046198971;12237;Silent
Portugal;1997;male;25-34 years;66;750974;;117046198971;12237;Generation X
Portugal;1997;male;35-54 years;110;1281488;;117046198971;12237;Boomers
Portugal;1997;female;75+ years;26;389094;;117046198971;12237;G.I. Generation
Portugal;1997;female;55-74 years;56;1110808;;117046198971;12237;Silent
Portugal;1997;male;15-24 years;34;792256;;117046198971;12237;Generation X
Portugal;1997;female;35-54 years;40;1364112;;117046198971;12237;Boomers
Portugal;1997;female;25-34 years;13;759306;;117046198971;12237;Generation X
Portugal;1997;female;15-24 years;9;772813;;117046198971;12237;Generation X
Portugal;1997;female;5-14 years;1;576490;;117046198971;12237;Millenials
Portugal;1997;male;5-14 years;1;605309;;117046198971;12237;Millenials
Portugal;1998;male;75+ years;84;241639;;123981736420;12892;G.I. Generation
Portugal;1998;male;55-74 years;153;934335;;123981736420;12892;Silent
Portugal;1998;female;75+ years;34;401444;;123981736420;12892;G.I. Generation
Portugal;1998;male;35-54 years;104;1305246;;123981736420;12892;Boomers
Portugal;1998;male;25-34 years;45;758867;;123981736420;12892;Generation X
Portugal;1998;female;55-74 years;59;1116623;;123981736420;12892;Silent
Portugal;1998;male;15-24 years;29;781857;;123981736420;12892;Generation X
Portugal;1998;female;35-54 years;30;1385950;;123981736420;12892;Boomers
Portugal;1998;female;25-34 years;11;765333;;123981736420;12892;Generation X
Portugal;1998;female;15-24 years;6;761601;;123981736420;12892;Generation X
Portugal;1998;male;5-14 years;1;596248;;123981736420;12892;Millenials
Portugal;1998;female;5-14 years;0;567967;;123981736420;12892;Millenials
Portugal;1999;male;75+ years;96;250216;;127465545493;13180;G.I. Generation
Portugal;1999;male;55-74 years;141;941388;;127465545493;13180;Silent
Portugal;1999;female;75+ years;45;414314;;127465545493;13180;G.I. Generation
Portugal;1999;male;35-54 years;108;1329116;;127465545493;13180;Boomers
Portugal;1999;male;25-34 years;40;767148;;127465545493;13180;Generation X
Portugal;1999;female;55-74 years;46;1123838;;127465545493;13180;Silent
Portugal;1999;male;15-24 years;21;769488;;127465545493;13180;Generation X
Portugal;1999;female;25-34 years;13;771565;;127465545493;13180;Generation X
Portugal;1999;female;35-54 years;23;1407201;;127465545493;13180;Boomers
Portugal;1999;female;15-24 years;8;748095;;127465545493;13180;Generation X
Portugal;1999;female;5-14 years;3;560516;;127465545493;13180;Millenials
Portugal;1999;male;5-14 years;1;588472;;127465545493;13180;Millenials
Portugal;2000;male;75+ years;105;260379;0.782;118358489958;12152;G.I. Generation
Portugal;2000;male;55-74 years;143;951836;0.782;118358489958;12152;Silent
Portugal;2000;male;35-54 years;101;1354391;0.782;118358489958;12152;Boomers
Portugal;2000;female;75+ years;31;429204;0.782;118358489958;12152;G.I. Generation
Portugal;2000;male;25-34 years;40;776214;0.782;118358489958;12152;Generation X
Portugal;2000;male;15-24 years;28;756755;0.782;118358489958;12152;Generation X
Portugal;2000;female;55-74 years;38;1134765;0.782;118358489958;12152;Silent
Portugal;2000;female;35-54 years;22;1428612;0.782;118358489958;12152;Boomers
Portugal;2000;female;25-34 years;9;778058;0.782;118358489958;12152;Generation X
Portugal;2000;female;15-24 years;7;734617;0.782;118358489958;12152;Generation X
Portugal;2000;female;5-14 years;0;553311;0.782;118358489958;12152;Millenials
Portugal;2000;male;5-14 years;0;581943;0.782;118358489958;12152;Millenials
Portugal;2001;male;75+ years;132;270471;;121545880984;12391;Silent
Portugal;2001;male;55-74 years;179;962517;;121545880984;12391;Silent
Portugal;2001;male;25-34 years;88;788070;;121545880984;12391;Generation X
Portugal;2001;male;35-54 years;145;1378448;;121545880984;12391;Boomers
Portugal;2001;female;75+ years;40;444610;;121545880984;12391;Silent
Portugal;2001;female;55-74 years;65;1145478;;121545880984;12391;Silent
Portugal;2001;male;15-24 years;41;739952;;121545880984;12391;Millenials
Portugal;2001;female;35-54 years;48;1448912;;121545880984;12391;Boomers
Portugal;2001;female;25-34 years;13;787868;;121545880984;12391;Generation X
Portugal;2001;female;15-24 years;8;717211;;121545880984;12391;Millenials
Portugal;2001;female;5-14 years;1;547872;;121545880984;12391;Millenials
Portugal;2001;male;5-14 years;1;578127;;121545880984;12391;Millenials
Portugal;2002;male;75+ years;188;277989;;134228697534;13614;Silent
Portugal;2002;male;55-74 years;305;970633;;134228697534;13614;Silent
Portugal;2002;male;35-54 years;284;1398674;;134228697534;13614;Boomers
Portugal;2002;male;25-34 years;118;799894;;134228697534;13614;Generation X
Portugal;2002;female;75+ years;55;457011;;134228697534;13614;Silent
Portugal;2002;female;55-74 years;87;1154273;;134228697534;13614;Silent
Portugal;2002;male;15-24 years;50;716414;;134228697534;13614;Millenials
Portugal;2002;female;35-54 years;81;1468439;;134228697534;13614;Boomers
Portugal;2002;female;25-34 years;28;800649;;134228697534;13614;Generation X
Portugal;2002;female;15-24 years;10;694535;;134228697534;13614;Millenials
Portugal;2002;female;5-14 years;2;545281;;134228697534;13614;Millenials
Portugal;2002;male;5-14 years;2;576040;;134228697534;13614;Millenials
Portugal;2003;male;75+ years;197;284603;;164964195260;16671;Silent
Portugal;2003;male;55-74 years;287;980972;;164964195260;16671;Silent
Portugal;2003;male;35-54 years;263;1412952;;164964195260;16671;Boomers
Portugal;2003;male;25-34 years;103;805301;;164964195260;16671;Generation X
Portugal;2003;female;75+ years;58;468138;;164964195260;16671;Silent
Portugal;2003;female;55-74 years;101;1165788;;164964195260;16671;Silent
Portugal;2003;male;15-24 years;39;693733;;164964195260;16671;Millenials
Portugal;2003;female;35-54 years;66;1483262;;164964195260;16671;Boomers
Portugal;2003;female;25-34 years;31;809290;;164964195260;16671;Generation X
Portugal;2003;female;15-24 years;11;672993;;164964195260;16671;Millenials
Portugal;2003;female;5-14 years;0;544037;;164964195260;16671;Millenials
Portugal;2003;male;5-14 years;0;573940;;164964195260;16671;Millenials
Portugal;2007;male;75+ years;202;321263;;240169336162;24003;Silent
Portugal;2007;male;55-74 years;245;1027686;;240169336162;24003;Silent
Portugal;2007;male;35-54 years;207;1460075;;240169336162;24003;Boomers
Portugal;2007;female;75+ years;62;525914;;240169336162;24003;Silent
Portugal;2007;male;25-34 years;71;786823;;240169336162;24003;Generation X
Portugal;2007;female;55-74 years;101;1211662;;240169336162;24003;Silent
Portugal;2007;female;35-54 years;75;1535559;;240169336162;24003;Boomers
Portugal;2007;male;15-24 years;26;623691;;240169336162;24003;Millenials
Portugal;2007;female;25-34 years;18;799081;;240169336162;24003;Generation X
Portugal;2007;female;15-24 years;11;600807;;240169336162;24003;Millenials
Portugal;2007;female;5-14 years;2;541722;;240169336162;24003;Generation Z
Portugal;2007;male;5-14 years;0;571430;;240169336162;24003;Generation Z
Portugal;2008;male;75+ years;198;331536;;262007590450;26121;Silent
Portugal;2008;male;55-74 years;256;1038777;;262007590450;26121;Silent
Portugal;2008;male;35-54 years;236;1474833;;262007590450;26121;Boomers
Portugal;2008;female;75+ years;58;542185;;262007590450;26121;Silent
Portugal;2008;male;25-34 years;75;772208;;262007590450;26121;Generation X
Portugal;2008;female;55-74 years;98;1222971;;262007590450;26121;Silent
Portugal;2008;male;15-24 years;27;610336;;262007590450;26121;Millenials
Portugal;2008;female;35-54 years;64;1552092;;262007590450;26121;Boomers
Portugal;2008;female;25-34 years;17;786674;;262007590450;26121;Generation X
Portugal;2008;female;15-24 years;7;589161;;262007590450;26121;Millenials
Portugal;2008;male;5-14 years;2;569683;;262007590450;26121;Generation Z
Portugal;2008;female;5-14 years;0;540184;;262007590450;26121;Generation Z
Portugal;2009;male;75+ years;202;341119;;243745748819;24254;Silent
Portugal;2009;male;55-74 years;250;1050939;;243745748819;24254;Silent
Portugal;2009;male;35-54 years;235;1490036;;243745748819;24254;Boomers
Portugal;2009;female;75+ years;58;557541;;243745748819;24254;Silent
Portugal;2009;male;25-34 years;74;752496;;243745748819;24254;Generation X
Portugal;2009;male;15-24 years;41;597960;;243745748819;24254;Millenials
Portugal;2009;female;55-74 years;74;1234820;;243745748819;24254;Silent
Portugal;2009;female;35-54 years;66;1570466;;243745748819;24254;Boomers
Portugal;2009;female;25-34 years;16;769405;;243745748819;24254;Generation X
Portugal;2009;female;15-24 years;8;578987;;243745748819;24254;Millenials
Portugal;2009;male;5-14 years;1;567117;;243745748819;24254;Generation Z
Portugal;2009;female;5-14 years;0;539032;;243745748819;24254;Generation Z
Portugal;2010;male;75+ years;233;352383;0.819;238303443425;23673;Silent
Portugal;2010;male;55-74 years;257;1063945;0.819;238303443425;23673;Silent
Portugal;2010;male;35-54 years;258;1505279;0.819;238303443425;23673;Generation X
Portugal;2010;female;75+ years;64;576570;0.819;238303443425;23673;Silent
Portugal;2010;male;25-34 years;58;726634;0.819;238303443425;23673;Generation X
Portugal;2010;female;55-74 years;89;1247958;0.819;238303443425;23673;Silent
Portugal;2010;male;15-24 years;27;587910;0.819;238303443425;23673;Millenials
Portugal;2010;female;35-54 years;72;1588670;0.819;238303443425;23673;Generation X
Portugal;2010;female;25-34 years;27;746475;0.819;238303443425;23673;Generation X
Portugal;2010;female;15-24 years;12;570703;0.819;238303443425;23673;Millenials
Portugal;2010;female;5-14 years;1;536374;0.819;238303443425;23673;Generation Z
Portugal;2010;male;5-14 years;1;563727;0.819;238303443425;23673;Generation Z
Portugal;2011;male;75+ years;189;364718;0.825;244895101712;24337;Silent
Portugal;2011;male;55-74 years;271;1074797;0.825;244895101712;24337;Boomers
Portugal;2011;male;35-54 years;253;1514441;0.825;244895101712;24337;Generation X
Portugal;2011;male;25-34 years;64;696595;0.825;244895101712;24337;Millenials
Portugal;2011;female;75+ years;43;596657;0.825;244895101712;24337;Silent
Portugal;2011;female;55-74 years;80;1258617;0.825;244895101712;24337;Boomers
Portugal;2011;female;35-54 years;76;1603401;0.825;244895101712;24337;Generation X
Portugal;2011;male;15-24 years;15;580769;0.825;244895101712;24337;Millenials
Portugal;2011;female;25-34 years;15;719014;0.825;244895101712;24337;Millenials
Portugal;2011;female;15-24 years;9;564521;0.825;244895101712;24337;Millenials
Portugal;2011;male;5-14 years;2;558039;0.825;244895101712;24337;Generation Z
Portugal;2011;female;5-14 years;0;531246;0.825;244895101712;24337;Generation Z
Portugal;2012;male;75+ years;223;374103;0.827;216368178659;21573;Silent
Portugal;2012;male;55-74 years;270;1085321;0.827;216368178659;21573;Boomers
Portugal;2012;male;35-54 years;280;1515053;0.827;216368178659;21573;Generation X
Portugal;2012;female;75+ years;62;610698;0.827;216368178659;21573;Silent
Portugal;2012;male;25-34 years;59;665893;0.827;216368178659;21573;Millenials
Portugal;2012;female;55-74 years;84;1268923;0.827;216368178659;21573;Boomers
Portugal;2012;male;15-24 years;26;573583;0.827;216368178659;21573;Millenials
Portugal;2012;female;35-54 years;54;1613054;0.827;216368178659;21573;Generation X
Portugal;2012;female;15-24 years;8;557669;0.827;216368178659;21573;Millenials
Portugal;2012;female;25-34 years;9;689005;0.827;216368178659;21573;Millenials
Portugal;2012;male;5-14 years;1;551120;0.827;216368178659;21573;Generation Z
Portugal;2012;female;5-14 years;0;524974;0.827;216368178659;21573;Generation Z
Portugal;2013;male;75+ years;203;381802;0.828;226073492966;22641;Silent
Portugal;2013;male;55-74 years;275;1096265;0.828;226073492966;22641;Boomers
Portugal;2013;male;35-54 years;251;1507001;0.828;226073492966;22641;Generation X
Portugal;2013;male;25-34 years;62;638768;0.828;226073492966;22641;Millenials
Portugal;2013;female;75+ years;58;622105;0.828;226073492966;22641;Silent
Portugal;2013;female;55-74 years;95;1281422;0.828;226073492966;22641;Boomers
Portugal;2013;female;35-54 years;63;1615851;0.828;226073492966;22641;Generation X
Portugal;2013;male;15-24 years;20;566585;0.828;226073492966;22641;Millenials
Portugal;2013;female;25-34 years;20;661074;0.828;226073492966;22641;Millenials
Portugal;2013;female;15-24 years;5;550397;0.828;226073492966;22641;Millenials
Portugal;2013;female;5-14 years;0;518597;0.828;226073492966;22641;Generation Z
Portugal;2013;male;5-14 years;0;545207;0.828;226073492966;22641;Generation Z
Portugal;2014;male;75+ years;244;389841;0.83;229629822122;23091;Silent
Portugal;2014;male;55-74 years;289;1106750;0.83;229629822122;23091;Boomers
Portugal;2014;male;35-54 years;298;1492604;0.83;229629822122;23091;Generation X
Portugal;2014;female;75+ years;67;633908;0.83;229629822122;23091;Silent
Portugal;2014;male;25-34 years;65;617765;0.83;229629822122;23091;Millenials
Portugal;2014;female;55-74 years;105;1294186;0.83;229629822122;23091;Boomers
Portugal;2014;female;35-54 years;95;1613721;0.83;229629822122;23091;Generation X
Portugal;2014;male;15-24 years;28;562495;0.83;229629822122;23091;Millenials
Portugal;2014;female;25-34 years;21;638072;0.83;229629822122;23091;Millenials
Portugal;2014;female;15-24 years;8;545684;0.83;229629822122;23091;Millenials
Portugal;2014;female;5-14 years;2;511478;0.83;229629822122;23091;Generation Z
Portugal;2014;male;5-14 years;0;537929;0.83;229629822122;23091;Generation Z
Spain;1997;male;75+ years;464;942200;;588692045455;15738;G.I. Generation
Spain;1997;male;55-74 years;702;3593200;;588692045455;15738;Silent
Spain;1997;male;35-54 years;673;5072000;;588692045455;15738;Boomers
Spain;1997;male;25-34 years;421;3257100;;588692045455;15738;Generation X
Spain;1997;female;75+ years;186;1633100;;588692045455;15738;G.I. Generation
Spain;1997;male;15-24 years;257;3177500;;588692045455;15738;Generation X
Spain;1997;female;55-74 years;292;4112300;;588692045455;15738;Silent
Spain;1997;female;35-54 years;207;5117000;;588692045455;15738;Boomers
Spain;1997;female;25-34 years;87;3169000;;588692045455;15738;Generation X
Spain;1997;female;15-24 years;70;3042300;;588692045455;15738;Generation X
Spain;1997;male;5-14 years;9;2202500;;588692045455;15738;Millenials
Spain;1997;female;5-14 years;5;2086800;;588692045455;15738;Millenials
Spain;1998;male;75+ years;451;977600;;617041986858;16473;G.I. Generation
Spain;1998;male;55-74 years;702;3602900;;617041986858;16473;Silent
Spain;1998;male;25-34 years;443;3282800;;617041986858;16473;Generation X
Spain;1998;;35-54 years;650;5160800;;617041986858;16473;Boomers
Spain;1998;female;75+ years;155;1683900;;617041986858;16473;G.I. Generation
Spain;1998;male;15-24 years;249;3095400;;617041986858;16473;Generation X
Spain;1998;female;55-74 years;257;4120800;;617041986858;16473;Silent
Spain;1998;female;35-54 years;203;5204500;;617041986858;16473;Boomers
Spain;1998;female;25-34 years;99;3190600;;617041986858;16473;Generation X
Spain;1998;female;15-24 years;44;2963300;;617041986858;16473;Generation X
Spain;1998;female;5-14 years;4;2030500;;617041986858;16473;Millenials
Spain;1998;male;5-14 years;4;2145800;;617041986858;16473;Millenials
Spain;1999;male;75+ years;453;1030780;;633194118900;16756;G.I. Generation
Spain;1999;male;55-74 years;681;3645758;;633194118900;16756;Silent
Spain;1999;male;35-54 years;689;5278476;;633194118900;16756;Boomers
Spain;1999;male;25-34 years;368;3349113;;633194118900;16756;Generation X
Spain;1999;female;75+ years;171;1752702;;633194118900;16756;G.I. Generation
Spain;1999;female;55-74 years;309;4152474;;633194118900;16756;Silent
Spain;1999;male;15-24 years;218;3024035;;633194118900;16756;Generation X
Spain;1999;female;35-54 years;204;5320218;;633194118900;16756;Boomers
Spain;1999;female;15-24 years;61;2890218;;633194118900;16756;Generation X
Spain;1999;female;25-34 years;64;3242804;;633194118900;16756;Generation X
Spain;1999;male;5-14 years;2;2109838;;633194118900;16756;Millenials
Spain;1999;female;5-14 years;0;1992855;;633194118900;16756;Millenials
Spain;2000;male;75+ years;488;1085540;0.827;595402616547;15538;G.I. Generation
Spain;2000;male;55-74 years;710;3711409;0.827;595402616547;15538;Silent
Spain;2000;male;35-54 years;742;5461859;0.827;595402616547;15538;Boomers
Spain;2000;male;25-34 years;400;3377214;0.827;595402616547;15538;Generation X
Spain;2000;female;75+ years;165;1821548;0.827;595402616547;15538;G.I. Generation
Spain;2000;male;15-24 years;229;2984879;0.827;595402616547;15538;Generation X
Spain;2000;female;55-74 years;285;4176546;0.827;595402616547;15538;Silent
Spain;2000;female;35-54 years;216;5498932;0.827;595402616547;15538;Boomers
Spain;2000;female;25-34 years;107;3274904;0.827;595402616547;15538;Generation X
Spain;2000;female;15-24 years;43;2846326;0.827;595402616547;15538;Generation X
Spain;2000;male;5-14 years;6;2096540;0.827;595402616547;15538;Millenials
Spain;2000;female;5-14 years;3;1984299;0.827;595402616547;15538;Millenials
Spain;2001;male;75+ years;462;1126029;;625975838926;16169;Silent
Spain;2001;male;55-74 years;658;3750171;;625975838926;16169;Silent
Spain;2001;male;35-54 years;702;5607814;;625975838926;16169;Boomers
Spain;2001;male;25-34 years;407;3456947;;625975838926;16169;Generation X
Spain;2001;female;75+ years;160;1873657;;625975838926;16169;Silent
Spain;2001;male;15-24 years;194;2913033;;625975838926;16169;Millenials
Spain;2001;female;55-74 years;228;4211088;;625975838926;16169;Silent
Spain;2001;female;35-54 years;234;5635311;;625975838926;16169;Boomers
Spain;2001;female;25-34 years;93;3333937;;625975838926;16169;Generation X
Spain;2001;female;15-24 years;40;2774641;;625975838926;16169;Millenials
Spain;2001;male;5-14 years;7;2070400;;625975838926;16169;Millenials
Spain;2001;female;5-14 years;4;1960476;;625975838926;16169;Millenials
Spain;2002;male;75+ years;498;1171341;;705145868624;17924;Silent
Spain;2002;male;55-74 years;688;3804296;;705145868624;17924;Silent
Spain;2002;male;35-54 years;752;5784305;;705145868624;17924;Boomers
Spain;2002;male;25-34 years;414;3566812;;705145868624;17924;Generation X
Spain;2002;female;75+ years;154;1934508;;705145868624;17924;Silent
Spain;2002;male;15-24 years;196;2855801;;705145868624;17924;Millenials
Spain;2002;female;55-74 years;268;4260724;;705145868624;17924;Silent
Spain;2002;female;35-54 years;245;5794565;;705145868624;17924;Boomers
Spain;2002;female;25-34 years;103;3417162;;705145868624;17924;Generation X
Spain;2002;female;15-24 years;46;2719911;;705145868624;17924;Millenials
Spain;2002;male;5-14 years;7;2069866;;705145868624;17924;Millenials
Spain;2002;female;5-14 years;1;1961320;;705145868624;17924;Millenials
Spain;2003;male;75+ years;523;1219166;;906853273138;22701;Silent
Spain;2003;male;55-74 years;676;3855429;;906853273138;22701;Silent
Spain;2003;male;35-54 years;799;5955985;;906853273138;22701;Boomers
Spain;2003;male;25-34 years;459;3667417;;906853273138;22701;Generation X
Spain;2003;female;75+ years;162;1997884;;906853273138;22701;Silent
Spain;2003;male;15-24 years;191;2795116;;906853273138;22701;Millenials
Spain;2003;female;55-74 years;250;4309104;;906853273138;22701;Silent
Spain;2003;female;35-54 years;266;5948492;;906853273138;22701;Boomers
Spain;2003;female;25-34 years;93;3492577;;906853273138;22701;Generation X
Spain;2003;female;15-24 years;56;2663400;;906853273138;22701;Millenials
Spain;2003;male;5-14 years;2;2075819;;906853273138;22701;Millenials
Spain;2003;female;5-14 years;1;1967167;;906853273138;22701;Millenials
Spain;2004;male;75+ years;498;1269270;;1069555500372;26372;Silent
Spain;2004;male;55-74 years;659;3906640;;1069555500372;26372;Silent
Spain;2004;male;35-54 years;887;6135485;;1069555500372;26372;Boomers
Spain;2004;male;25-34 years;421;3758199;;1069555500372;26372;Generation X
Spain;2004;female;75+ years;183;2064141;;1069555500372;26372;Silent
Spain;2004;male;15-24 years;175;2735115;;1069555500372;26372;Millenials
Spain;2004;female;55-74 years;261;4356779;;1069555500372;26372;Silent
Spain;2004;female;35-54 years;267;6105697;;1069555500372;26372;Boomers
Spain;2004;female;25-34 years;89;3558696;;1069555500372;26372;Generation X
Spain;2004;female;15-24 years;56;2605983;;1069555500372;26372;Millenials
Spain;2004;male;5-14 years;11;2084465;;1069555500372;26372;Millenials
Spain;2004;female;5-14 years;1;1975353;;1069555500372;26372;Millenials
Spain;2005;male;75+ years;508;1321048;0.845;1157276458152;28092;Silent
Spain;2005;male;55-74 years;663;3959581;0.845;1157276458152;28092;Silent
Spain;2005;male;35-54 years;829;6325167;0.845;1157276458152;28092;Boomers
Spain;2005;male;25-34 years;402;3844965;0.845;1157276458152;28092;Generation X
Spain;2005;female;75+ years;166;2131394;0.845;1157276458152;28092;Silent
Spain;2005;female;55-74 years;277;4405181;0.845;1157276458152;28092;Silent
Spain;2005;male;15-24 years;164;2683966;0.845;1157276458152;28092;Millenials
Spain;2005;female;35-54 years;228;6266642;0.845;1157276458152;28092;Boomers
Spain;2005;female;25-34 years;117;3615897;0.845;1157276458152;28092;Generation X
Spain;2005;female;15-24 years;38;2553272;0.845;1157276458152;28092;Millenials
Spain;2005;male;5-14 years;4;2099387;0.845;1157276458152;28092;Millenials
Spain;2005;female;5-14 years;3;1988979;0.845;1157276458152;28092;Millenials
Spain;2006;male;75+ years;491;1374287;;1264551499185;30246;Silent
Spain;2006;male;55-74 years;676;4010241;;1264551499185;30246;Silent
Spain;2006;male;35-54 years;822;6515790;;1264551499185;30246;Boomers
Spain;2006;male;25-34 years;368;3903848;;1264551499185;30246;Generation X
Spain;2006;female;75+ years;144;2199499;;1264551499185;30246;Silent
Spain;2006;male;15-24 years;153;2635454;;1264551499185;30246;Millenials
Spain;2006;female;55-74 years;217;4450959;;1264551499185;30246;Silent
Spain;2006;female;35-54 years;245;6427029;;1264551499185;30246;Boomers
Spain;2006;female;25-34 years;87;3653351;;1264551499185;30246;Generation X
Spain;2006;female;15-24 years;39;2504340;;1264551499185;30246;Millenials
Spain;2006;female;5-14 years;3;2011294;;1264551499185;30246;Millenials
Spain;2006;male;5-14 years;2;2122756;;1264551499185;30246;Millenials
Spain;2007;male;75+ years;536;1424885;;1479341637011;34769;Silent
Spain;2007;male;55-74 years;633;4065846;;1479341637011;34769;Silent
Spain;2007;male;35-54 years;841;6733333;;1479341637011;34769;Boomers
Spain;2007;male;25-34 years;332;3962434;;1479341637011;34769;Generation X
Spain;2007;female;75+ years;146;2265062;;1479341637011;34769;Silent
Spain;2007;female;55-74 years;248;4502070;;1479341637011;34769;Silent
Spain;2007;male;15-24 years;114;2609810;;1479341637011;34769;Millenials
Spain;2007;female;35-54 years;275;6607654;;1479341637011;34769;Boomers
Spain;2007;female;25-34 years;97;3690155;;1479341637011;34769;Generation X
Spain;2007;female;15-24 years;30;2477304;;1479341637011;34769;Millenials
Spain;2007;male;5-14 years;7;2161485;;1479341637011;34769;Generation Z
Spain;2007;female;5-14 years;5;2047289;;1479341637011;34769;Generation Z
Spain;2008;male;75+ years;484;1470360;;1635015380108;37848;Silent
Spain;2008;male;55-74 years;701;4119213;;1635015380108;37848;Silent
Spain;2008;male;35-54 years;972;6933625;;1635015380108;37848;Boomers
Spain;2008;male;25-34 years;379;3966630;;1635015380108;37848;Generation X
Spain;2008;female;75+ years;154;2324904;;1635015380108;37848;Silent
Spain;2008;female;55-74 years;247;4552840;;1635015380108;37848;Silent
Spain;2008;male;15-24 years;138;2581615;;1635015380108;37848;Millenials
Spain;2008;female;35-54 years;261;6786588;;1635015380108;37848;Boomers
Spain;2008;female;25-34 years;87;3705581;;1635015380108;37848;Generation X
Spain;2008;female;15-24 years;30;2456366;;1635015380108;37848;Millenials
Spain;2008;female;5-14 years;2;2092458;;1635015380108;37848;Generation Z
Spain;2008;male;5-14 years;2;2209304;;1635015380108;37848;Generation Z
Spain;2009;male;75+ years;517;1514292;;1499099749931;34470;Silent
Spain;2009;male;55-74 years;714;4165673;;1499099749931;34470;Silent
Spain;2009;male;35-54 years;945;7078821;;1499099749931;34470;Boomers
Spain;2009;male;25-34 years;344;3882169;;1499099749931;34470;Generation X
Spain;2009;female;75+ years;149;2382502;;1499099749931;34470;Silent
Spain;2009;male;15-24 years;139;2527370;;1499099749931;34470;Millenials
Spain;2009;female;55-74 years;227;4595765;;1499099749931;34470;Silent
Spain;2009;female;35-54 years;274;6917215;;1499099749931;34470;Boomers
Spain;2009;female;25-34 years;80;3645416;;1499099749931;34470;Generation X
Spain;2009;female;15-24 years;32;2405171;;1499099749931;34470;Millenials
Spain;2009;male;5-14 years;7;2247483;;1499099749931;34470;Generation Z
Spain;2009;female;5-14 years;1;2128209;;1499099749931;34470;Generation Z
Spain;2010;male;75+ years;488;1554056;0.867;1431616749640;32839;Silent
Spain;2010;male;55-74 years;635;4217377;0.867;1431616749640;32839;Silent
Spain;2010;male;35-54 years;971;7176013;0.867;1431616749640;32839;Generation X
Spain;2010;male;25-34 years;272;3734261;0.867;1431616749640;32839;Generation X
Spain;2010;female;75+ years;120;2436769;0.867;1431616749640;32839;Silent
Spain;2010;female;55-74 years;207;4648706;0.867;1431616749640;32839;Silent
Spain;2010;male;15-24 years;99;2455458;0.867;1431616749640;32839;Millenials
Spain;2010;female;35-54 years;281;7026589;0.867;1431616749640;32839;Generation X
Spain;2010;female;25-34 years;59;3550860;0.867;1431616749640;32839;Generation X
Spain;2010;female;15-24 years;23;2348349;0.867;1431616749640;32839;Millenials
Spain;2010;male;5-14 years;3;2285012;0.867;1431616749640;32839;Generation Z
Spain;2010;female;5-14 years;0;2161906;0.867;1431616749640;32839;Generation Z
Spain;2011;male;75+ years;514;1587724;0.87;1488067258325;34097;Silent
Spain;2011;male;55-74 years;603;4282522;0.87;1488067258325;34097;Boomers
Spain;2011;male;35-54 years;942;7264343;0.87;1488067258325;34097;Generation X
Spain;2011;male;25-34 years;282;3561829;0.87;1488067258325;34097;Millenials
Spain;2011;female;75+ years;133;2482153;0.87;1488067258325;34097;Silent
Spain;2011;female;55-74 years;230;4716571;0.87;1488067258325;34097;Boomers
Spain;2011;female;35-54 years;290;7123072;0.87;1488067258325;34097;Generation X
Spain;2011;male;15-24 years;93;2391304;0.87;1488067258325;34097;Millenials
Spain;2011;female;25-34 years;70;3430347;0.87;1488067258325;34097;Millenials
Spain;2011;female;15-24 years;21;2294452;0.87;1488067258325;34097;Millenials
Spain;2011;female;5-14 years;1;2190917;0.87;1488067258325;34097;Generation Z
Spain;2011;male;5-14 years;1;2317337;0.87;1488067258325;34097;Generation Z
Spain;2012;male;75+ years;571;1655129;0.874;1336018949806;30146;Silent
Spain;2012;male;55-74 years;695;4411118;0.874;1336018949806;30146;Boomers
Spain;2012;male;35-54 years;1016;7529797;0.874;1336018949806;30146;Generation X
Spain;2012;male;25-34 years;318;3431219;0.874;1336018949806;30146;Millenials
Spain;2012;female;75+ years;143;2583804;0.874;1336018949806;30146;Silent
Spain;2012;male;15-24 years;120;2380360;0.874;1336018949806;30146;Millenials
Spain;2012;female;55-74 years;230;4772892;0.874;1336018949806;30146;Boomers
Spain;2012;female;35-54 years;333;7311647;0.874;1336018949806;30146;Generation X
Spain;2012;female;25-34 years;74;3332672;0.874;1336018949806;30146;Millenials
Spain;2012;female;15-24 years;34;2275761;0.874;1336018949806;30146;Millenials
Spain;2012;male;5-14 years;4;2384853;0.874;1336018949806;30146;Generation Z
Spain;2012;female;5-14 years;1;2249607;0.874;1336018949806;30146;Generation Z
Spain;2013;male;75+ years;530;1676659;0.874;1361854206549;30792;Silent
